split,seed,train_size,descriptor,normalized_gain,descriptor_category,short_chemical_interpretation
random,44,10000,SMR_VSA2,0.0,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,44,10000,SMR_VSA3,0.025071214642231523,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,44,10000,SMR_VSA4,0.00042392732765577376,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,44,10000,SMR_VSA5,0.0007949607733874946,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,44,10000,SMR_VSA6,0.013426519110910274,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,44,10000,SMR_VSA7,0.017499084442880338,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,44,10000,SMR_VSA8,0.0,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,44,10000,SMR_VSA9,0.0008296570063451155,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,44,10000,SlogP_VSA1,0.00995152831785335,lipophilicity,may encode lipophilicity-weighted structural information.
random,44,10000,SlogP_VSA10,0.023798934871224392,lipophilicity,may encode lipophilicity-weighted structural information.
random,44,10000,SlogP_VSA11,0.004193686894948639,lipophilicity,may encode lipophilicity-weighted structural information.
random,44,10000,SlogP_VSA12,0.0013394883343272324,lipophilicity,may encode lipophilicity-weighted structural information.
random,44,10000,SlogP_VSA2,0.002580705870634081,lipophilicity,may encode lipophilicity-weighted structural information.
random,44,10000,SlogP_VSA3,0.00040513185116548145,lipophilicity,may encode lipophilicity-weighted structural information.
random,44,10000,SlogP_VSA4,0.00037780985334170383,lipophilicity,may encode lipophilicity-weighted structural information.
random,44,10000,SlogP_VSA5,0.0004683865207782392,lipophilicity,may encode lipophilicity-weighted structural information.
random,44,10000,SlogP_VSA6,0.010519806396762631,lipophilicity,may encode lipophilicity-weighted structural information.
random,44,10000,SlogP_VSA7,0.0,lipophilicity,may encode lipophilicity-weighted structural information.
random,44,10000,SlogP_VSA8,0.01058099421951372,lipophilicity,may encode lipophilicity-weighted structural information.
random,44,10000,SlogP_VSA9,0.0,lipophilicity,may encode lipophilicity-weighted structural information.
random,44,10000,TPSA,0.002565472964309906,other RDKit descriptor,captures an RDKit-defined structural property.
random,44,10000,EState_VSA1,0.0005827466092860708,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,EState_VSA10,0.0008944746611331848,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,EState_VSA11,0.0,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,EState_VSA2,0.0005104102820257947,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,EState_VSA3,0.0005228555853661258,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,EState_VSA4,0.0008551409229612964,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,EState_VSA5,0.0011802868145278172,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,EState_VSA6,0.0004793677741279378,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,EState_VSA7,0.004491620842162924,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,EState_VSA8,0.026989230861069816,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,EState_VSA9,0.001001206098990407,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,VSA_EState1,0.0032234303921225317,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,VSA_EState10,0.006889841843857986,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,VSA_EState2,0.006649425429844441,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,VSA_EState3,0.00041313292677942276,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,VSA_EState4,0.009930749017736022,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,VSA_EState5,0.0012746150630071364,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,VSA_EState6,0.015950264015227287,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,VSA_EState7,0.0007131003659947881,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,VSA_EState8,0.0006361865170543346,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,VSA_EState9,0.0008350440296606661,polarity / charge-related,may encode charge or electrotopological-state information.
random,44,10000,FractionCSP3,0.0008239506899246719,other RDKit descriptor,captures an RDKit-defined structural property.
random,44,10000,HeavyAtomCount,0.0,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,44,10000,NHOHCount,0.0008325221612621552,other RDKit descriptor,captures an RDKit-defined structural property.
random,44,10000,NOCount,0.0008339381240346636,other RDKit descriptor,captures an RDKit-defined structural property.
random,44,10000,NumAliphaticCarbocycles,0.0007036543899452398,other RDKit descriptor,captures an RDKit-defined structural property.
random,44,10000,NumAliphaticHeterocycles,0.002135765984716278,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,44,10000,NumAliphaticRings,0.0009191828576357019,aromaticity / ring system,captures ring-system or aromaticity-related structure.
random,44,10000,NumAmideBonds,0.028330459069253643,other RDKit descriptor,captures an RDKit-defined structural property.
random,44,10000,NumAromaticCarbocycles,0.002098567961530553,aromaticity / ring system,captures ring-system or aromaticity-related structure.
random,44,10000,NumAromaticHeterocycles,0.0006118039884758147,aromaticity / ring system,captures ring-system or aromaticity-related structure.
random,44,10000,NumAromaticRings,0.012691264541884129,aromaticity / ring system,captures ring-system or aromaticity-related structure.
random,44,10000,NumAtomStereoCenters,0.0012532955597150145,other RDKit descriptor,captures an RDKit-defined structural property.
random,44,10000,NumBridgeheadAtoms,0.0,other RDKit descriptor,captures an RDKit-defined structural property.
random,44,10000,NumHAcceptors,0.002965296197415275,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,44,10000,NumHDonors,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,44,10000,NumHeteroatoms,0.008719520537921216,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,44,10000,NumHeterocycles,0.008144092220966691,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,44,10000,NumRotatableBonds,0.0009523084255178306,other RDKit descriptor,captures an RDKit-defined structural property.
random,44,10000,NumSaturatedCarbocycles,0.0,other RDKit descriptor,captures an RDKit-defined structural property.
random,44,10000,NumSaturatedHeterocycles,0.0006202263793980282,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,44,10000,NumSaturatedRings,0.0013250848572225592,aromaticity / ring system,captures ring-system or aromaticity-related structure.
random,44,10000,NumSpiroAtoms,0.0005710118222010078,other RDKit descriptor,captures an RDKit-defined structural property.
random,44,10000,NumUnspecifiedAtomStereoCenters,0.0,other RDKit descriptor,captures an RDKit-defined structural property.
random,44,10000,Phi,0.00047209295103532083,other RDKit descriptor,captures an RDKit-defined structural property.
random,44,10000,RingCount,0.007645092664355596,aromaticity / ring system,captures ring-system or aromaticity-related structure.
random,44,10000,MolLogP,0.005461075222081282,lipophilicity,may encode lipophilicity-weighted structural information.
random,44,10000,MolMR,0.014923132279871753,molecular size / constitutional,"captures molecular size, composition, or refractivity-related information."
random,44,10000,fr_Al_COO,0.18249283595703614,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,44,10000,fr_Al_OH,0.0011607206374664627,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,44,10000,fr_Al_OH_noTert,0.0003073806510975107,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,44,10000,fr_ArN,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,44,10000,fr_Ar_COO,0.000355299237687916,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,44,10000,fr_Ar_N,0.0009931707148027832,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,44,10000,fr_Ar_NH,0.0013423010852195107,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,44,10000,fr_Ar_OH,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,44,10000,fr_COO,0.0,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
random,44,10000,fr_COO2,0.07118138672650623,hydrogen bonding / heteroatom,may encode heteroatom or functional-group information.
